"PVWatts Hourly PV Performance Data"
"Requested Location","94568, USA"
"Location","Lat, Lng: 37.69, -121.9"
"Latitude (DD)","37.69"
"Longitude (DD)","-121.90"
"Elevation (m)","100.84999847412"
"DC System Size (kW)","34.5"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","8","7","744","80","23","1.3","0.15","368.128","33.387","10215.02","9716.318"
"8","8","8","845","93","28","1.6","0.15","604.448","44.062","16701.843","15973.287"
"8","8","9","903","102","31","2.1","0.15","809.556","50.33","21604.668","20702.385"
"8","8","10","916","120","34","2.2","0.15","958.531","56.403","24728.797","23715.815"
"8","8","11","932","124","35","2.3","0.15","1047.093","58.986","26588.413","25509.537"
"8","8","12","935","125","36","2.5","0.15","1063.834","59.47","26932.683","25841.608"
"8","8","13","931","118","37","2.7","0.15","1007.625","58.454","25704.025","24656.486"
"8","8","14","906","113","37","3","0.15","881.105","54.836","22979.677","22028.672"
"8","8","15","860","104","36","3.1","0.15","697.477","49.914","18733.862","17933.304"
"8","8","16","780","91","34","3.2","0.15","470.155","43.235","12971.407","12375.036"
"8","8","17","632","71","30","2.5","0.15","229.763","34.932","5736.114","5396.118"
"8","8","18","318","36","25","1.6","0.15","34.438","25.856","739.801","576.844"
"8","8","19","0","0","22","1.1","0.15","0","22","0","0"
"8","8","20","0","0","20","1","0.15","0","20","0","0"
"8","8","21","0","0","19","1","0.15","0","19","0","0"
"8","8","22","0","0","19","1","0.15","0","19","0","0"
"8","8","23","0","0","18","1.1","0.15","0","18","0","0"
"8","9","0","0","0","18","1.1","0.15","0","18","0","0"
"8","9","1","0","0","18","1.1","0.15","0","18","0","0"
"8","9","2","0","0","18","1","0.15","0","18","0","0"
"8","9","3","0","0","19","0.9","0.15","0","19","0","0"
"8","9","4","0","0","19","0.7","0.15","0","19","0","0"
"8","9","5","73","11","21","0.6","0.15","10.464","21.303","170.524","27.739"
"8","9","6","519","59","23","0.6","0.15","132.771","27.202","2953.603","2712.202"
"8","9","7","718","85","27","0.7","0.15","361.988","38.898","9819.537","9334.849"
"8","9","8","822","101","31","0.9","0.15","598.622","49.805","16142.33","15433.6"
"8","9","9","881","112","35","1.2","0.15","802.482","58.324","20689.788","19819.923"
"8","9","10","903","126","37","1.3","0.15","952.801","63.994","23774.671","22795.497"
"8","9","11","920","131","38","1.5","0.15","1042.347","66.177","25636.578","24591.429"
"8","9","12","922","132","39","1.8","0.15","1057.803","65.782","26041.298","24981.808"
"8","9","13","872","153","39","2.3","0.15","992.843","61.746","24945.42","23924.761"
"8","9","14","651","226","38","2.6","0.15","785.866","55.036","20405.848","19546.045"
"8","9","15","518","213","37","2.9","0.15","569.814","48.739","15270.738","14592.892"
"8","9","16","290","196","35","2.9","0.15","329.281","41.788","9005.841","8549.985"
"8","9","17","128","118","31","2.2","0.15","141.803","34.292","3759.78","3489.813"
"8","9","18","62","38","26","1.3","0.15","33.325","26.922","805.212","639.938"
"8","9","19","0","0","23","1","0.15","0","23","0","0"
"8","9","20","0","0","22","1","0.15","0","22","0","0"
"8","9","21","0","0","20","1","0.15","0","20","0","0"
"8","9","22","0","0","20","1","0.15","0","20","0","0"
"8","9","23","0","0","20","1.1","0.15","0","20","0","0"
"8","10","0","0","0","19","1.1","0.15","0","19","0","0"
"8","10","1","0","0","18","1.1","0.15","0","18","0","0"
"8","10","2","0","0","18","1.2","0.15","0","18","0","0"
"8","10","3","0","0","17","1.2","0.15","0","17","0","0"
"8","10","4","0","0","17","1.1","0.15","0","17","0","0"
"8","10","5","55","10","18","1.2","0.15","9.513","18.236","156.751","14.454"
"8","10","6","498","62","21","1.5","0.15","132.144","24.345","3001.375","2758.282"
"8","10","7","704","89","25","1.6","0.15","360.294","34.496","9953.424","9463.992"
"8","10","8","810","105","29","1.6","0.15","595.367","44.819","16392.077","15674.498"
"8","10","9","871","116","32","1.5","0.15","798.722","53.646","21013.417","20132.085"
"8","10","10","906","122","35","1.6","0.15","951.626","60.181","24155.572","23162.901"
"8","10","11","924","123","36","1.9","0.15","1038.342","61.752","26057.281","24997.225"
"8","10","12","929","122","37","2.2","0.15","1054.709","61.628","26461.063","25386.699"
"8","10","13","899","130","37","2.5","0.15","988.718","58.824","25185.805","24156.629"
"8","10","14","874","122","36","2.8","0.15","862.094","54.058","22561.689","21625.495"
"8","10","15","828","111","35","2.9","0.15","681.148","49.054","18360.118","17572.803"
"8","10","16","639","108","33","2.9","0.15","416.878","41.605","11535.96","10990.452"
"8","10","17","606","71","30","2.5","0.15","221.064","34.742","5505.367","5173.547"
"8","10","18","300","33","26","1.8","0.15","30.083","26.72","650.488","490.696"
"8","10","19","0","0","22","1.4","0.15","0","22","0","0"
"8","10","20","0","0","20","1.3","0.15","0","20","0","0"
"8","10","21","0","0","19","1","0.15","0","19","0","0"
"8","10","22","0","0","18","1","0.15","0","18","0","0"
"8","10","23","0","0","17","1","0.15","0","17","0","0"
"8","11","0","0","0","16","1","0.15","0","16","0","0"
"8","11","1","0","0","16","1.1","0.15","0","16","0","0"
"8","11","2","0","0","15","1.1","0.15","0","15","0","0"
"8","11","3","0","0","14","1.1","0.15","0","14","0","0"
"8","11","4","0","0","14","1.2","0.15","0","14","0","0"
"8","11","5","86","10","15","1.7","0.15","9.513","15.21","159.218","16.834"
"8","11","6","551","53","18","2.1","0.15","131.339","20.898","2938.55","2697.683"
"8","11","7","744","76","22","2.1","0.15","363.473","30.627","10190.091","9692.272"
"8","11","8","843","90","26","2","0.15","599.971","40.654","16818.781","16086.082"
"8","11","9","900","98","29","2","0.15","803.239","48.57","21605.137","20702.838"
"8","11","10","930","105","32","2.2","0.15","956.367","54.357","24908.402","23889.055"
"8","11","11","946","107","34","2.5","0.15","1043.84","57.037","26750.754","25666.125"
"8","11","12","950","107","35","2.7","0.15","1060.359","57.568","27088.722","25992.118"
"8","11","13","931","111","36","3","0.15","999.625","56.212","25764.858","24715.164"
"8","11","14","909","104","35","3.1","0.15","872.795","52.378","23019.751","22067.327"
"8","11","15","867","95","34","3.2","0.15","688.551","47.516","18697.616","17898.342"
"8","11","16","793","83","32","3.2","0.15","465.212","41.137","12940.43","12345.156"
"8","11","17","652","64","28","3","0.15","224.759","32.405","5609.579","5274.067"
"8","11","18","340","31","24","2.7","0.15","27.982","24.561","602.624","444.527"
"8","11","19","0","0","20","2.5","0.15","0","20","0","0"
"8","11","20","0","0","18","2.4","0.15","0","18","0","0"
"8","11","21","0","0","17","2.2","0.15","0","17","0","0"
"8","11","22","0","0","16","1.8","0.15","0","16","0","0"
"8","11","23","0","0","15","1.4","0.15","0","15","0","0"
"8","12","0","0","0","15","1.2","0.15","0","15","0","0"
"8","12","1","0","0","14","1.2","0.15","0","14","0","0"
"8","12","2","0","0","14","1.2","0.15","0","14","0","0"
"8","12","3","0","0","13","1.1","0.15","0","13","0","0"
"8","12","4","0","0","13","1.1","0.15","0","13","0","0"
"8","12","5","0","0","14","1.5","0.15","0","0","0","0"
"8","12","6","437","66","16","1.8","0.15","126.337","19.015","2985.664","2743.127"
"8","12","7","646","101","20","1.9","0.15","349.314","28.639","9882.676","9395.75"
"8","12","8","761","121","24","2","0.15","582.147","38.214","16453.78","15734.014"
"8","12","9","829","133","27","2.2","0.15","786.747","45.416","21415.588","20520.006"
"8","12","10","888","129","30","2.4","0.15","942.415","51.202","24865.846","23848.007"
"8","12","11","908","131","32","2.6","0.15","1030.67","54.332","26714.234","25630.9"
"8","12","12","911","131","33","2.8","0.15","1045.549","54.862","27017.168","25923.1"
"8","12","13","903","127","34","2.9","0.15","988.834","54.334","25689.098","24642.088"
"8","12","14","878","120","34","2.9","0.15","862.22","51.754","22795.104","21850.64"
"8","12","15","831","110","33","3","0.15","680.42","46.804","18521.561","17728.526"
"8","12","16","749","95","31","3.1","0.15","454.596","40.074","12686.806","12100.519"
"8","12","17","600","72","27","3","0.15","218.316","31.285","5498.935","5167.343"
"8","12","18","283","32","23","2.8","0.15","27.75","23.553","619.751","461.048"
"8","12","19","0","0","20","2.8","0.15","0","20","0","0"
"8","12","20","0","0","18","2.6","0.15","0","18","0","0"
"8","12","21","0","0","17","2.2","0.15","0","17","0","0"
"8","12","22","0","0","16","1.5","0.15","0","16","0","0"
"8","12","23","0","0","16","1.1","0.15","0","16","0","0"
"8","13","0","0","0","15","1.1","0.15","0","15","0","0"
"8","13","1","0","0","15","1.2","0.15","0","15","0","0"
"8","13","2","0","0","14","1.5","0.15","0","14","0","0"
"8","13","3","0","0","13","1.7","0.15","0","13","0","0"
"8","13","4","0","0","13","1.8","0.15","0","13","0","0"
"8","13","5","0","0","14","2","0.15","0","0","0","0"
"8","13","6","441","64","16","2.1","0.15","124.838","18.797","2935.717","2694.95"
"8","13","7","653","96","20","1.9","0.15","347.027","28.581","9814.668","9330.153"
"8","13","8","765","116","23","1.8","0.15","579.228","37.74","16407.495","15689.37"
"8","13","9","829","128","27","2","0.15","781.786","46.042","21231.711","20342.644"
"8","13","10","831","155","30","2.5","0.15","922.61","50.37","24414.616","23412.766"
"8","13","11","852","157","31","3","0.15","1009.03","51.386","26470.951","25396.237"
"8","13","12","858","155","32","3.4","0.15","1024.252","51.386","26850.881","25762.705"
"8","13","13","848","150","33","3.7","0.15","965.932","50.467","25498.858","24458.589"
"8","13","14","824","140","32","3.9","0.15","840.898","46.781","22687.002","21746.369"
"8","13","15","778","126","31","3.9","0.15","659.65","42.62","18255.829","17472.21"
"8","13","16","697","106","28","3.7","0.15","439.679","35.982","12460.63","11882.357"
"8","13","17","547","78","25","3.4","0.15","209.879","28.866","5359.659","5033.002"
"8","13","18","236","32","21","3.1","0.15","26.045","21.495","593.538","435.764"
"8","13","19","0","0","18","2.9","0.15","0","18","0","0"
"8","13","20","0","0","16","2.7","0.15","0","16","0","0"
"8","13","21","0","0","16","2.5","0.15","0","16","0","0"
"8","13","22","0","0","15","2.3","0.15","0","15","0","0"
"8","13","23","0","0","15","2.1","0.15","0","15","0","0"
"8","14","0","0","0","14","2","0.15","0","14","0","0"
"8","14","1","0","0","14","1.8","0.15","0","14","0","0"
"8","14","2","0","0","13","1.6","0.15","0","13","0","0"
"8","14","3","0","0","13","1.4","0.15","0","13","0","0"
"8","14","4","0","0","13","1.4","0.15","0","13","0","0"
"8","14","5","0","0","14","1.9","0.15","0","0","0","0"
"8","14","6","438","63","16","2.3","0.15","123.256","18.654","2893.068","2653.812"
"8","14","7","646","96","19","2.2","0.15","344.216","27.015","9793.828","9310.051"
"8","14","8","755","118","23","2.2","0.15","575.558","36.507","16383.293","15666.025"
"8","14","9","817","133","26","2.4","0.15","777.577","43.521","21335.716","20442.964"
"8","14","10","818","162","29","2.8","0.15","917.953","48.208","24510.112","23504.879"
"8","14","11","840","167","31","3.2","0.15","1007.438","50.691","26502.907","25427.061"
"8","14","12","846","167","32","3.5","0.15","1024.416","51.087","26883.5","25794.167"
"8","14","13","818","173","33","3.8","0.15","960.436","50.107","25381.079","24344.983"
"8","14","14","795","160","32","4","0.15","836.012","46.481","22573.08","21636.483"
"8","14","15","746","143","30","4.1","0.15","655.069","41.21","18222.923","17440.47"
"8","14","16","658","120","27","3.9","0.15","433.857","34.645","12350.375","11776.009"
"8","14","17","495","87","24","3.5","0.15","203.252","27.693","5243.481","4920.94"
"8","14","18","185","31","20","3","0.15","24.396","20.472","559.159","402.603"
"8","14","19","0","0","18","2.8","0.15","0","18","0","0"
"8","14","20","0","0","16","2.6","0.15","0","16","0","0"
"8","14","21","0","0","16","2.5","0.15","0","16","0","0"
"8","14","22","0","0","15","2.3","0.15","0","15","0","0"
"8","14","23","0","0","15","2.1","0.15","0","15","0","0"
"8","15","0","0","0","15","1.9","0.15","0","15","0","0"
"8","15","1","0","0","14","1.8","0.15","0","14","0","0"
"8","15","2","0","0","14","1.7","0.15","0","14","0","0"
"8","15","3","0","0","13","1.5","0.15","0","13","0","0"
"8","15","4","0","0","13","1.5","0.15","0","13","0","0"
"8","15","5","0","0","14","2","0.15","0","0","0","0"
"8","15","6","279","80","16","2.4","0.15","114.039","18.466","2863.072","2624.88"
"8","15","7","500","134","19","2.3","0.15","322.78","26.38","9226.457","8762.784"
"8","15","8","644","162","22","2.3","0.15","552.68","34.716","15804.331","15107.578"
"8","15","9","732","177","25","2.5","0.15","757.71","41.752","20909.164","20031.526"
"8","15","10","775","190","28","2.7","0.15","910.8","47.391","24383.716","23382.961"
"8","15","11","806","192","30","3","0.15","999.083","50.181","26328.155","25258.501"
"8","15","12","819","188","31","3.3","0.15","1018.517","50.583","26776.42","25690.882"
"8","15","13","773","203","31","3.6","0.15","952.099","48.473","25314.66","24280.918"
"8","15","14","741","192","30","3.7","0.15","825.184","44.935","22402.383","21471.835"
"8","15","15","676","176","28","3.8","0.15","639.695","39.43","17898.933","17127.96"
"8","15","16","557","152","25","3.7","0.15","413.992","32.512","11859.807","11302.824"
"8","15","17","362","108","22","3.4","0.15","189.65","25.523","5036.359","4721.158"
"8","15","18","95","26","19","3.2","0.15","21.268","19.397","482.596","328.753"
"8","15","19","0","0","17","3.1","0.15","0","17","0","0"
"8","15","20","0","0","15","3","0.15","0","15","0","0"
"8","15","21","0","0","15","2.8","0.15","0","15","0","0"
"8","15","22","0","0","15","2.5","0.15","0","15","0","0"
"8","15","23","0","0","14","2.2","0.15","0","14","0","0"
"8","16","0","0","0","14","1.9","0.15","0","14","0","0"
"8","16","1","0","0","13","1.5","0.15","0","13","0","0"
"8","16","2","0","0","13","1.3","0.15","0","13","0","0"
"8","16","3","0","0","13","1.2","0.15","0","13","0","0"
"8","16","4","0","0","13","1.2","0.15","0","13","0","0"
"8","16","5","0","0","14","1.7","0.15","0","0","0","0"
"8","16","6","248","79","16","2.1","0.15","108.257","18.487","2736.412","2502.707"
"8","16","7","125","163","18","2","0.15","202.623","22.928","5854.758","5510.558"
"8","16","8","260","246","21","1.8","0.15","398.421","31.112","11406.044","10865.14"
"8","16","9","646","219","24","1.9","0.15","732.403","42.192","20144.328","19293.792"
"8","16","10","565","310","27","2.1","0.15","838.027","46.943","22404.943","21474.304"
"8","16","11","594","321","28","2.4","0.15","923.947","48.737","24426.891","23424.606"
"8","16","12","608","317","29","2.7","0.15","941.942","49.015","24861.182","23843.508"
"8","16","13","632","283","30","3","0.15","898.082","48.133","23870.864","22888.281"
"8","16","14","612","255","29","3.4","0.15","778.692","43.751","21200.823","20312.85"
"8","16","15","570","216","27","3.5","0.15","604.343","38.296","16949.986","16212.638"
"8","16","16","495","166","24","3.5","0.15","397.458","31.434","11416.744","10875.46"
"8","16","17","358","105","21","3.4","0.15","185.209","24.439","4925.812","4614.528"
"8","16","18","108","27","17","3.2","0.15","21.868","17.404","484.344","330.439"
"8","16","19","0","0","15","3.1","0.15","0","15","0","0"
"8","16","20","0","0","15","2.9","0.15","0","15","0","0"
"8","16","21","0","0","14","2.7","0.15","0","14","0","0"
"8","16","22","0","0","14","2.5","0.15","0","14","0","0"
"8","16","23","0","0","14","2.5","0.15","0","14","0","0"
"8","17","0","0","0","13","2.4","0.15","0","13","0","0"
"8","17","1","0","0","13","2.3","0.15","0","13","0","0"
"8","17","2","0","0","13","2.1","0.15","0","13","0","0"
"8","17","3","0","0","12","1.8","0.15","0","12","0","0"
"8","17","4","0","0","12","1.7","0.15","0","12","0","0"
"8","17","5","0","0","13","2.2","0.15","0","0","0","0"
"8","17","6","457","59","15","2.8","0.15","121.695","17.38","2826.816","2589.908"
"8","17","7","682","86","17","2.8","0.15","347.849","24.251","9996.376","9505.421"
"8","17","8","330","232","20","3","0.15","426.692","28.647","12376.817","11801.514"
"8","17","9","444","274","23","3.1","0.15","627.696","35.482","17667.03","16904.274"
"8","17","10","600","273","25","3.3","0.15","834.578","41.048","22882.789","21935.218"
"8","17","11","909","125","26","3.5","0.15","1025.389","45.117","27638.699","26522.607"
"8","17","12","916","123","26","3.7","0.15","1041.354","44.828","28081.284","26949.509"
"8","17","13","890","129","25","3.8","0.15","976.187","42.396","26667.338","25585.665"
"8","17","14","872","118","24","3.8","0.15","851.333","39.193","23719.474","22742.256"
"8","17","15","638","163","23","3.7","0.15","599.802","33.88","17159.204","16414.443"
"8","17","16","565","122","20","3.5","0.15","389.108","27.28","11367.113","10827.588"
"8","17","17","561","72","17","3.2","0.15","202.999","20.846","5281.752","4957.855"
"8","17","18","179","28","15","3","0.15","21.336","15.399","451.152","298.423"
"8","17","19","0","0","13","2.9","0.15","0","13","0","0"
"8","17","20","0","0","13","2.8","0.15","0","13","0","0"
"8","17","21","0","0","13","2.5","0.15","0","13","0","0"
"8","17","22","0","0","12","2.3","0.15","0","12","0","0"
"8","17","23","0","0","12","2.1","0.15","0","12","0","0"
"8","18","0","0","0","12","2","0.15","0","12","0","0"
"8","18","1","0","0","12","1.8","0.15","0","12","0","0"
"8","18","2","0","0","11","1.5","0.15","0","11","0","0"
"8","18","3","0","0","11","1.3","0.15","0","11","0","0"
"8","18","4","0","0","11","1.2","0.15","0","11","0","0"
"8","18","5","0","0","12","1.6","0.15","0","0","0","0"
"8","18","6","0","61","14","2","0.15","56.038","15.363","1590.605","1397.501"
"8","18","7","69","157","16","1.8","0.15","173.779","20.408","5060.039","4743.999"
"8","18","8","705","138","20","1.7","0.15","565.763","34.706","16210.675","15499.523"
"8","18","9","785","152","23","1.8","0.15","771.958","42.595","21258.481","20368.465"
"8","18","10","773","193","26","2.2","0.15","912.45","47.317","24440.97","23438.187"
"8","18","11","798","198","28","2.6","0.15","997.173","49.598","26346.993","25276.671"
"8","18","12","803","198","29","3.2","0.15","1012.004","48.775","26811.447","25724.668"
