DateTime,Temperature_C
2025-07-02 02:35:00,-34.68344921875
2025-07-02 02:40:00,-35.524296875000005
2025-07-02 02:45:00,-34.700609375
2025-07-02 02:50:00,-33.302056640625
2025-07-02 02:55:00,-34.391726562500004
2025-07-02 03:00:00,-34.846470703125
2025-07-02 03:05:00,-34.486107421875
2025-07-02 03:10:00,-33.876921875
2025-07-02 03:15:00,-33.121875
2025-07-02 03:20:00,-32.341087890625
2025-07-02 03:25:00,-31.4745
2025-07-02 03:30:00,-30.51353125
2025-07-02 03:35:00,-29.50108203125
2025-07-02 03:40:00,-28.445732421875004
2025-07-02 03:45:00,-27.398962890625
2025-07-02 03:50:00,-26.352193359375
2025-07-02 03:55:00,-25.3311640625
2025-07-02 04:00:00,-22.63701953125
2025-07-02 04:05:00,-21.727531250000002
2025-07-02 04:10:00,-24.558957031250003
2025-07-02 04:15:00,-27.484763671874997
2025-07-02 04:20:00,-29.895765625000003
2025-07-02 04:25:00,-31.7147421875
2025-07-02 04:30:00,-33.053234375
2025-07-02 04:35:00,-34.065683593749995
2025-07-02 04:40:00,-34.863630859375
2025-07-02 04:45:00,-35.515716796875
2025-07-02 04:50:00,-36.0391015625
2025-07-02 04:55:00,-36.347984375
2025-07-02 05:00:00,-35.09529296875
2025-07-02 05:05:00,-34.726349609375
2025-07-02 05:10:00,-35.610097656250005
2025-07-02 05:15:00,-36.150642578125
2025-07-02 05:20:00,-34.897951171875
2025-07-02 05:25:00,-34.51184765625
2025-07-02 05:30:00,-35.36985546875
2025-07-02 05:35:00,-35.910400390625
2025-07-02 05:40:00,-36.270763671875
2025-07-02 05:45:00,-35.927560546875
2025-07-02 05:50:00,-34.348826171875
2025-07-02 05:55:00,-34.777830078125
2025-07-02 06:00:00,-35.524296875000005
2025-07-02 06:05:00,-35.95330078125
2025-07-02 06:10:00,-36.22786328125
2025-07-02 06:15:00,-34.8035703125
2025-07-02 06:20:00,-34.426046875
2025-07-02 06:25:00,-35.206833984375
2025-07-02 06:30:00,-35.652998046875
2025-07-02 06:35:00,-35.95330078125
2025-07-02 06:40:00,-36.19354296875
2025-07-02 06:45:00,-36.373724609375
2025-07-02 06:50:00,-36.356564453125
2025-07-02 06:55:00,-34.75208984375
2025-07-02 07:00:00,-34.417466796875
2025-07-02 07:05:00,-35.138193359375
2025-07-02 07:10:00,-35.5586171875
2025-07-02 07:15:00,-35.824599609375
2025-07-02 07:20:00,-36.0391015625
2025-07-02 07:25:00,-36.184962890625
2025-07-02 07:30:00,-36.253603515625
2025-07-02 07:35:00,-36.33082421875
2025-07-02 07:40:00,-36.373724609375
2025-07-02 07:45:00,-36.39946484375
2025-07-02 07:50:00,-36.43378515625
2025-07-02 07:55:00,-36.468105468750004
2025-07-02 08:00:00,-36.493845703125004
2025-07-02 08:05:00,-36.493845703125004
2025-07-02 08:10:00,-36.511005859375004
2025-07-02 08:15:00,-36.511005859375004
2025-07-02 08:20:00,-36.493845703125004
2025-07-02 08:25:00,-36.450945312500004
2025-07-02 08:30:00,-36.39946484375
2025-07-02 08:35:00,-36.3823046875
2025-07-02 08:40:00,-36.36514453125
2025-07-02 08:45:00,-36.287923828125
2025-07-02 08:50:00,-36.253603515625
2025-07-02 08:55:00,-36.219283203125
2025-07-02 09:00:00,-35.773119140625
2025-07-02 09:05:00,-34.640548828125006
2025-07-02 09:10:00,-33.181935546875
2025-07-02 09:15:00,-31.568880859375003
2025-07-02 09:20:00,-29.861445312500003
2025-07-02 09:25:00,-28.128269531250005
2025-07-02 09:30:00,-26.472314453125
2025-07-02 09:35:00,-24.885
2025-07-02 09:40:00,-23.349166015625002
2025-07-02 09:45:00,-21.856232421875
2025-07-02 09:50:00,-20.492
2025-07-02 09:55:00,-19.230728515625003
2025-07-02 10:00:00,-17.008488281250003
2025-07-02 10:05:00,-17.815015625
2025-07-02 10:10:00,-21.16124609375
2025-07-02 10:15:00,-24.026992187500003
2025-07-02 10:20:00,-26.146271484375
2025-07-02 10:25:00,-27.664945312500002
2025-07-02 10:30:00,-28.788935546875003
2025-07-02 10:35:00,-29.646943359375
2025-07-02 10:40:00,-30.281869140625002
2025-07-02 10:45:00,-30.719453125
2025-07-02 10:50:00,-31.105556640625004
2025-07-02 10:55:00,-31.431599609375002
2025-07-02 11:00:00,-31.689001953125
2025-07-02 11:05:00,-31.843443359374998
2025-07-02 11:10:00,-32.00646484375
2025-07-02 11:15:00,-32.14374609375
2025-07-02 11:20:00,-32.229546875000004
2025-07-02 11:25:00,-32.306767578125005
2025-07-02 11:30:00,-32.383988281250005
2025-07-02 11:35:00,-32.452628906250006
2025-07-02 11:40:00,-32.41830859375
2025-07-02 11:45:00,-32.41830859375
2025-07-02 11:50:00,-32.41830859375
2025-07-02 11:55:00,-32.43546875
2025-07-02 12:00:00,-32.452628906250006
2025-07-02 12:05:00,-32.41830859375
2025-07-02 12:10:00,-32.392568359375005
